PRICING_DATE,PX_LAST
2002-11-29,1.6925
2002-12-02,1.7075
2002-12-03,1.6775
2002-12-04,1.6575
2002-12-05,1.6575
2002-12-06,1.6775
2002-12-09,1.5825
2002-12-10,1.5825
2002-12-11,1.5775
2002-12-12,1.5525
2002-12-13,1.5575
2002-12-16,1.5775
2002-12-17,1.6125
2002-12-18,1.5125
2002-12-19,1.5075
2002-12-20,1.5125
2002-12-23,1.5325
2002-12-24,1.4725
2002-12-25,1.505
2002-12-26,1.4675
2002-12-27,1.4375
2002-12-30,1.4275
2002-12-31,1.4075
2003-01-01,1.435
2003-01-02,1.5275
2003-01-03,1.5325
2003-01-06,1.5575
2003-01-07,1.5175
2003-01-08,1.4925
2003-01-09,1.54
2003-01-10,1.4975
2003-01-13,1.5025
2003-01-14,1.4825
2003-01-15,1.4625
2003-01-16,1.4975
2003-01-17,1.4375
2003-01-20,1.4425
2003-01-21,1.4231
2003-01-22,1.4076
2003-01-23,1.4325
2003-01-24,1.3975
2003-01-27,1.421
2003-01-28,1.4325
2003-01-29,1.4175
2003-01-30,1.4775
2003-01-31,1.4287
2003-02-03,1.4425
2003-02-04,1.4225
2003-02-05,1.4325
2003-02-06,1.4075
2003-02-07,1.4175
2003-02-10,1.3875
2003-02-11,1.3875
2003-02-12,1.3775
2003-02-13,1.3725
2003-02-14,1.3598
2003-02-17,1.385
2003-02-18,1.399
2003-02-19,1.3925
2003-02-20,1.3725
2003-02-21,1.3875
2003-02-24,1.38
2003-02-25,1.37
2003-02-26,1.38
2003-02-27,1.35
2003-02-28,1.365
2003-03-03,1.35
2003-03-04,1.33
2003-03-05,1.32
2003-03-06,1.33
2003-03-07,1.29
2003-03-10,1.29
2003-03-11,1.1927
2003-03-12,1.2125
2003-03-13,1.3075
2003-03-14,1.3275
2003-03-17,1.3225
2003-03-18,1.3425
2003-03-19,1.3925
2003-03-20,1.392
2003-03-21,1.4436
2003-03-24,1.3751
2003-03-25,1.3702
2003-03-26,1.377
2003-03-27,1.3278
2003-03-28,1.3025
2003-03-31,1.2525
2003-04-01,1.2475
2003-04-02,1.3125
2003-04-03,1.2875
2003-04-04,1.2775
2003-04-07,1.3575
2003-04-08,1.3225
2003-04-09,1.3025
2003-04-10,1.3025
2003-04-11,1.3575
2003-04-14,1.4125
2003-04-15,1.4175
2003-04-16,1.4025
2003-04-17,1.3875
2003-04-18,1.415
2003-04-21,1.4275
2003-04-22,1.3925
2003-04-23,1.4025
2003-04-24,1.3775
2003-04-25,1.2975
2003-04-28,1.3225
2003-04-29,1.3475
2003-04-30,1.2803
2003-05-01,1.27
2003-05-02,1.27
2003-05-05,1.3
2003-05-06,1.29
2003-05-07,1.29
2003-05-08,1.2699
2003-05-09,1.2645
2003-05-12,1.2582
2003-05-13,1.2719
2003-05-14,1.2403
2003-05-15,1.2632
2003-05-16,1.2047
2003-05-19,1.1894
2003-05-20,1.1456
2003-05-21,1.1925
2003-05-22,1.2075
2003-05-23,1.2075
2003-05-26,1.2008
2003-05-27,1.1941
2003-05-28,1.2114
2003-05-29,1.1837
2003-05-30,1.2175
2003-06-02,1.2325
2003-06-03,1.1825
2003-06-04,1.1475
2003-06-05,1.1225
2003-06-06,1.1475
2003-06-09,1.1175
2003-06-10,1.0325
2003-06-11,1.0425
2003-06-12,1.0125
2003-06-13,0.9875
2003-06-16,0.9975
2003-06-17,1.0559
2003-06-18,1.05
2003-06-19,1.0075
2003-06-20,1.0125
2003-06-23,1.0025
2003-06-24,1.0025
2003-06-25,1.1425
2003-06-26,1.1775
2003-06-27,1.1975
2003-06-30,1.1575
2003-07-01,1.1525
2003-07-02,1.1775
2003-07-03,1.1575
2003-07-04,1.1525
2003-07-07,1.1675
2003-07-08,1.1725
2003-07-09,1.1725
2003-07-10,1.1575
2003-07-11,1.1575
2003-07-14,1.168
2003-07-15,1.1675
2003-07-16,1.1875
2003-07-17,1.202
2003-07-18,1.1925
2003-07-21,1.2175
2003-07-22,1.2125
2003-07-23,1.1825
2003-07-24,1.2125
2003-07-25,1.1875
2003-07-28,1.2325
2003-07-29,1.2375
2003-07-30,1.2664
2003-07-31,1.3901
2003-08-01,1.4453
2003-08-04,1.3975
2003-08-05,1.4375
2003-08-06,1.3975
2003-08-07,1.3625
2003-08-08,1.3325
2003-08-11,1.3925
2003-08-12,1.3775
2003-08-13,1.3575
2003-08-14,1.419
2003-08-15,1.393
2003-08-18,1.3975
2003-08-19,1.3775
2003-08-20,1.3825
2003-08-21,1.4725
2003-08-22,1.4475
2003-08-25,1.4625
2003-08-26,1.4475
2003-08-27,1.4525
2003-08-28,1.408
2003-08-29,1.4175
2003-09-01,1.4375
2003-09-02,1.4725
2003-09-03,1.492
2003-09-04,1.445
2003-09-05,1.3137
2003-09-08,1.345
2003-09-09,1.3425
2003-09-10,1.3175
2003-09-11,1.32
2003-09-12,1.318
2003-09-15,1.304
2003-09-16,1.2925
2003-09-17,1.3225
2003-09-18,1.3075
2003-09-19,1.3025
2003-09-22,1.3275
2003-09-23,1.3225
2003-09-24,1.2875
2003-09-25,1.2875
2003-09-26,1.2775
2003-09-29,1.2825
2003-09-30,1.2375
2003-10-01,1.2025
2003-10-02,1.2325
2003-10-03,1.3325
2003-10-06,1.3075
2003-10-07,1.2825
2003-10-08,1.3025
2003-10-09,1.3475
2003-10-10,1.3125
2003-10-13,1.3425
2003-10-14,1.3625
2003-10-15,1.4075
2003-10-16,1.485
2003-10-17,1.4975
2003-10-20,1.52
2003-10-21,1.522
2003-10-22,1.4425
2003-10-23,1.4775
2003-10-24,1.4325
2003-10-27,1.4575
2003-10-28,1.4925
2003-10-29,1.4175
2003-10-30,1.4775
2003-10-31,1.4725
2003-11-03,1.504
2003-11-04,1.482
2003-11-05,1.511
2003-11-06,1.551
2003-11-07,1.5683
2003-11-10,1.5725
2003-11-11,1.5675
2003-11-12,1.5725
2003-11-13,1.5325
2003-11-14,1.4625
2003-11-17,1.4225
2003-11-18,1.4364
2003-11-19,1.4786
2003-11-20,1.4428
2003-11-21,1.453
2003-11-24,1.502
2003-11-25,1.495
2003-11-26,1.54
2003-11-27,1.54
2003-11-28,1.601
2003-12-01,1.635
2003-12-02,1.626
2003-12-03,1.64
2003-12-04,1.603
2003-12-05,1.488
2003-12-08,1.509
2003-12-09,1.539
2003-12-10,1.503
2003-12-11,1.434
2003-12-12,1.449
2003-12-15,1.453
2003-12-16,1.447
2003-12-17,1.442
2003-12-18,1.455
2003-12-19,1.456
2003-12-22,1.4453
2003-12-23,1.4939
2003-12-24,1.4759
2003-12-25,1.4759
2003-12-26,1.4177
2003-12-29,1.451
2003-12-30,1.456
2003-12-31,1.458
2004-01-01,1.458
2004-01-02,1.52
2004-01-05,1.512
2004-01-06,1.46
2004-01-07,1.455
2004-01-08,1.46
2004-01-09,1.348
2004-01-12,1.345
2004-01-13,1.328
2004-01-14,1.337
2004-01-15,1.357
2004-01-16,1.359
2004-01-19,1.359
2004-01-20,1.371
2004-01-21,1.369
2004-01-22,1.346
2004-01-23,1.37
2004-01-26,1.39
2004-01-27,1.373
2004-01-28,1.468
2004-01-29,1.485
2004-01-30,1.463
2004-02-02,1.461
2004-02-03,1.4193
2004-02-04,1.431
2004-02-05,1.48
2004-02-06,1.425
2004-02-09,1.422
2004-02-10,1.4438
2004-02-11,1.378
2004-02-12,1.388
2004-02-13,1.365
2004-02-16,1.365
2004-02-17,1.372
2004-02-18,1.371
2004-02-19,1.375
2004-02-20,1.407
2004-02-23,1.379
2004-02-24,1.373
2004-02-25,1.364
2004-02-26,1.374
2004-02-27,1.369
2004-03-01,1.3712
2004-03-02,1.415
2004-03-03,1.423
2004-03-04,1.414
2004-03-05,1.306
2004-03-08,1.289
2004-03-09,1.292
2004-03-10,1.309
2004-03-11,1.31
2004-03-12,1.31
2004-03-15,1.315
2004-03-16,1.286
2004-03-17,1.2797
2004-03-18,1.303
2004-03-19,1.305
2004-03-22,1.29
2004-03-23,1.295
2004-03-24,1.293
2004-03-25,1.296
2004-03-26,1.328
2004-03-29,1.35
2004-03-30,1.36
2004-03-31,1.342
2004-04-01,1.372
2004-04-02,1.51
2004-04-05,1.524
2004-04-06,1.496
2004-04-07,1.5
2004-04-08,1.496
2004-04-09,1.496
2004-04-12,1.508
2004-04-13,1.5526
2004-04-14,1.648
2004-04-15,1.642
2004-04-16,1.592
2004-04-19,1.62
2004-04-20,1.645
2004-04-21,1.712
2004-04-22,1.69
2004-04-23,1.768
2004-04-26,1.773
2004-04-27,1.748
2004-04-28,1.786
2004-04-29,1.833
2004-04-30,1.816
2004-05-03,1.821
2004-05-04,1.819
2004-05-05,1.841
2004-05-06,1.895
2004-05-07,2.091
2004-05-10,2.07
2004-05-11,2.057
2004-05-12,2.061
2004-05-13,2.108
2004-05-14,2.062
2004-05-17,2.024
2004-05-18,2.065
2004-05-19,2.121
2004-05-20,2.091
2004-05-21,2.132
2004-05-24,2.123
2004-05-25,2.121
2004-05-26,2.079
2004-05-27,2.039
2004-05-28,2.119
2004-05-31,2.119
2004-06-01,2.151
2004-06-02,2.2
2004-06-03,2.1899
2004-06-04,2.264
2004-06-07,2.236
2004-06-08,2.267
2004-06-09,2.334
2004-06-10,2.376
2004-06-11,2.376
2004-06-14,2.502
2004-06-15,2.39
2004-06-16,2.419
2004-06-17,2.393
2004-06-18,2.397
2004-06-21,2.384
2004-06-22,2.397
2004-06-23,2.399
2004-06-24,2.385
2004-06-25,2.388
2004-06-28,2.47
2004-06-29,2.457
2004-06-30,2.375
2004-07-01,2.331
2004-07-02,2.244
2004-07-05,2.244
2004-07-06,2.252
2004-07-07,2.253
2004-07-08,2.253
2004-07-09,2.25
2004-07-12,2.253
2004-07-13,2.286
2004-07-14,2.305
2004-07-15,2.323
2004-07-16,2.266
2004-07-19,2.271
2004-07-20,2.352
2004-07-21,2.398
2004-07-22,2.394
2004-07-23,2.386
2004-07-26,2.424
2004-07-27,2.47
2004-07-28,2.455
2004-07-29,2.438
2004-07-30,2.383
2004-08-02,2.359
2004-08-03,2.355
2004-08-04,2.372
2004-08-05,2.364
2004-08-06,2.182
2004-08-09,2.214
2004-08-10,2.281
2004-08-11,2.273
2004-08-12,2.278
2004-08-13,2.248
2004-08-16,2.272
2004-08-17,2.241
2004-08-18,2.249
2004-08-19,2.246
2004-08-20,2.268
2004-08-23,2.301
2004-08-24,2.31
2004-08-25,2.322
2004-08-26,2.314
2004-08-27,2.321
2004-08-30,2.303
2004-08-31,2.271
2004-09-01,2.258
2004-09-02,2.309
2004-09-03,2.438
2004-09-06,2.438
2004-09-07,2.435
2004-09-08,2.372
2004-09-09,2.376
2004-09-10,2.346
2004-09-13,2.339
2004-09-14,2.2935
2004-09-15,2.3235
2004-09-16,2.292
2004-09-17,2.354
2004-09-20,2.324
2004-09-21,2.357
2004-09-22,2.369
2004-09-23,2.42
2004-09-24,2.46
2004-09-27,2.453
2004-09-28,2.443
2004-09-29,2.484
2004-09-30,2.488
2004-10-01,2.495
2004-10-04,2.518
2004-10-05,2.508
2004-10-06,2.543
2004-10-07,2.553
2004-10-08,2.472
2004-10-11,2.472
2004-10-12,2.448
2004-10-13,2.428
2004-10-14,2.4
2004-10-15,2.427
2004-10-18,2.435
2004-10-19,2.444
2004-10-20,2.429
2004-10-21,2.463
2004-10-22,2.459
2004-10-25,2.454
2004-10-26,2.464
2004-10-27,2.538
2004-10-28,2.544
2004-10-29,2.542
2004-11-01,2.59
2004-11-02,2.589
2004-11-03,2.577
2004-11-04,2.606
2004-11-05,2.758
2004-11-08,2.772
2004-11-09,2.783
2004-11-10,2.81
2004-11-11,2.81
2004-11-12,2.814
2004-11-15,2.848
2004-11-16,2.88
2004-11-17,2.842
2004-11-18,2.868
2004-11-19,2.912
2004-11-22,2.928
2004-11-23,2.94
2004-11-24,2.95
2004-11-25,2.95
2004-11-26,2.967
2004-11-29,2.988
2004-11-30,2.973
2004-12-01,2.973
2004-12-02,2.998
2004-12-03,2.929
2004-12-06,2.922
2004-12-07,2.928
2004-12-08,2.928
2004-12-09,2.941
2004-12-10,2.961
2004-12-13,2.993
2004-12-14,3.0
2004-12-15,3.0
2004-12-16,3.04
2004-12-17,3.07
2004-12-20,3.095
2004-12-21,3.095
2004-12-22,3.092
2004-12-23,3.087
2004-12-24,3.087
2004-12-27,3.111
2004-12-28,3.107
2004-12-29,3.116
2004-12-30,3.112
2004-12-31,3.096
2005-01-03,3.112
2005-01-04,3.169
2005-01-05,3.182
2005-01-06,3.165
2005-01-07,3.192
2005-01-10,3.207
2005-01-11,3.217
2005-01-12,3.223
2005-01-13,3.213
2005-01-14,3.239
2005-01-17,3.239
2005-01-18,3.254
2005-01-19,3.261
2005-01-20,3.239
2005-01-21,3.205
2005-01-24,3.219
2005-01-25,3.237
2005-01-26,3.262
2005-01-27,3.268
2005-01-28,3.25
2005-01-31,3.282
2005-02-01,3.284
2005-02-02,3.318
2005-02-03,3.337
2005-02-04,3.305
2005-02-07,3.327
2005-02-08,3.334
2005-02-09,3.288
2005-02-10,3.313
2005-02-11,3.351
2005-02-14,3.373
2005-02-15,3.377
2005-02-16,3.427
2005-02-17,3.415
2005-02-18,3.456
2005-02-21,3.456
2005-02-22,3.472
2005-02-23,3.484
2005-02-24,3.5065
2005-02-25,3.528
2005-02-28,3.566
2005-03-01,3.57
2005-03-02,3.561
2005-03-03,3.576
2005-03-04,3.565
2005-03-07,3.58
2005-03-08,3.592
2005-03-09,3.625
2005-03-10,3.641
2005-03-11,3.672
2005-03-14,3.6955
2005-03-15,3.71
2005-03-16,3.711
2005-03-17,3.697
2005-03-18,3.706
2005-03-21,3.722
2005-03-22,3.786
2005-03-23,3.825
2005-03-24,3.831
2005-03-25,3.837
2005-03-28,3.844
2005-03-29,3.837
2005-03-30,3.839
2005-03-31,3.808
2005-04-01,3.767
2005-04-04,3.777
2005-04-05,3.786
2005-04-06,3.765
2005-04-07,3.777
2005-04-08,3.8
2005-04-11,3.802
2005-04-12,3.793
2005-04-13,3.75
2005-04-14,3.708
2005-04-15,3.647
2005-04-18,3.633
2005-04-19,3.598
2005-04-20,3.615
2005-04-21,3.707
2005-04-22,3.699
2005-04-25,3.718
2005-04-26,3.734
2005-04-27,3.701
2005-04-28,3.685
2005-04-29,3.731
2005-05-02,3.722
2005-05-03,3.749
2005-05-04,3.712
2005-05-05,3.667
2005-05-06,3.797
2005-05-09,3.817
2005-05-10,3.783
2005-05-11,3.779
2005-05-12,3.771
2005-05-13,3.734
2005-05-16,3.733
2005-05-17,3.743
2005-05-18,3.726
2005-05-19,3.771
2005-05-20,3.806
2005-05-23,3.781
2005-05-24,3.76
2005-05-25,3.758
2005-05-26,3.79
2005-05-27,3.799
2005-05-30,3.799
2005-05-31,3.769
2005-06-01,3.7
2005-06-02,3.712
2005-06-03,3.736
2005-06-06,3.748
2005-06-07,3.729
2005-06-08,3.762
2005-06-09,3.798
2005-06-10,3.861
2005-06-13,3.863
2005-06-14,3.863
2005-06-15,3.877
2005-06-16,3.865
2005-06-17,3.874
2005-06-20,3.885
2005-06-21,3.881
2005-06-22,3.829
2005-06-23,3.842
2005-06-24,3.814
2005-06-27,3.825
2005-06-28,3.87
2005-06-29,3.889
2005-06-30,3.911
2005-07-01,3.981
2005-07-04,3.981
2005-07-05,4.014
2005-07-06,4.002
2005-07-07,3.96
2005-07-08,4.016
2005-07-11,4.032
2005-07-12,4.048
2005-07-13,4.065
2005-07-14,4.071
2005-07-15,4.082
2005-07-18,4.102
2005-07-19,4.096
2005-07-20,4.109
2005-07-21,4.144
2005-07-22,4.1245
2005-07-25,4.145
2005-07-26,4.1445
2005-07-27,4.188
2005-07-28,4.174
2005-07-29,4.218
2005-08-01,4.2295
2005-08-02,4.2345
2005-08-03,4.2265
2005-08-04,4.241
2005-08-05,4.289
2005-08-08,4.328
2005-08-09,4.303
2005-08-10,4.3075
2005-08-11,4.29
2005-08-12,4.2715
2005-08-15,4.3005
2005-08-16,4.265
2005-08-17,4.291
2005-08-18,4.2625
2005-08-19,4.2805
2005-08-22,4.2805
2005-08-23,4.2434
2005-08-24,4.254
2005-08-25,4.2755
2005-08-26,4.3105
2005-08-29,4.306
2005-08-30,4.2355
2005-08-31,4.112
2005-09-01,4.006
2005-09-02,4.029
2005-09-05,4.019
2005-09-06,4.0735
2005-09-07,4.1305
2005-09-08,4.156
2005-09-09,4.1525
2005-09-12,4.1845
2005-09-13,4.1575
2005-09-14,4.1675
2005-09-15,4.1677
2005-09-16,4.2515
2005-09-19,4.216
2005-09-20,4.286
2005-09-21,4.2525
2005-09-22,4.263
2005-09-23,4.324
2005-09-26,4.364
2005-09-27,4.389
2005-09-28,4.406
2005-09-29,4.44
2005-09-30,4.49
2005-10-03,4.521
2005-10-04,4.518
2005-10-05,4.5005
2005-10-06,4.5185
2005-10-07,4.5095
2005-10-10,4.514
2005-10-11,4.539
2005-10-12,4.561
2005-10-13,4.565
2005-10-14,4.5785
2005-10-17,4.592
2005-10-18,4.58
2005-10-19,4.58
2005-10-20,4.578
2005-10-21,4.5655
2005-10-24,4.599
2005-10-25,4.6575
2005-10-26,4.69
2005-10-27,4.672
2005-10-28,4.714
2005-10-31,4.718
2005-11-01,4.746
2005-11-02,4.766
2005-11-03,4.799
2005-11-04,4.81
2005-11-07,4.801
2005-11-08,4.78
2005-11-09,4.828
2005-11-10,4.797
2005-11-11,4.797
2005-11-14,4.837
2005-11-15,4.829
2005-11-16,4.789
2005-11-17,4.771
2005-11-18,4.8
2005-11-21,4.7865
2005-11-22,4.722
2005-11-23,4.746
2005-11-24,4.746
2005-11-25,4.733
2005-11-28,4.736
2005-11-29,4.79
2005-11-30,4.819
2005-12-01,4.852
2005-12-02,4.841
2005-12-05,4.872
2005-12-06,4.8165
2005-12-07,4.834
2005-12-08,4.796
2005-12-09,4.846
2005-12-12,4.864
2005-12-13,4.8375
2005-12-14,4.803
2005-12-15,4.818
2005-12-16,4.809
2005-12-19,4.822
2005-12-20,4.846
2005-12-21,4.869
2005-12-22,4.851
2005-12-23,4.8275
2005-12-26,4.827
2005-12-27,4.81
2005-12-28,4.8185
2005-12-29,4.836
2005-12-30,4.847
2006-01-02,4.847
2006-01-03,4.808
2006-01-04,4.7855
2006-01-05,4.7855
2006-01-06,4.8055
2006-01-09,4.804
2006-01-10,4.8465
2006-01-11,4.865
2006-01-12,4.839
2006-01-13,4.808
2006-01-16,4.808
2006-01-17,4.808
2006-01-18,4.804
2006-01-19,4.84
2006-01-20,4.821
2006-01-23,4.831
2006-01-24,4.8455
2006-01-25,4.8945
2006-01-26,4.916
2006-01-27,4.935
2006-01-30,4.949
2006-01-31,4.95
2006-02-01,4.998
2006-02-02,5.001
2006-02-03,5.011
2006-02-06,5.046
2006-02-07,5.0395
2006-02-08,5.063
2006-02-09,5.077
2006-02-10,5.097
2006-02-13,5.086
2006-02-14,5.1005
2006-02-15,5.101
2006-02-16,5.1035
2006-02-17,5.096
2006-02-20,5.091
2006-02-21,5.122
2006-02-22,5.115
2006-02-23,5.1405
2006-02-24,5.141
2006-02-27,5.147
2006-02-28,5.117
2006-03-01,5.138
2006-03-02,5.153
2006-03-03,5.168
2006-03-06,5.188
2006-03-07,5.197
2006-03-08,5.187
2006-03-09,5.193
2006-03-10,5.2195
2006-03-13,5.2295
2006-03-14,5.1555
2006-03-15,5.176
2006-03-16,5.114
2006-03-17,5.124
2006-03-20,5.127
2006-03-21,5.184
2006-03-22,5.193
2006-03-23,5.214
2006-03-24,5.164
2006-03-27,5.17
2006-03-28,5.235
2006-03-29,5.242
2006-03-30,5.288
2006-03-31,5.286
2006-04-03,5.311
2006-04-04,5.292
2006-04-05,5.264
2006-04-06,5.2955
2006-04-07,5.348
2006-04-10,5.341
2006-04-11,5.327
2006-04-12,5.3555
2006-04-13,5.376
2006-04-14,5.376
2006-04-17,5.3465
2006-04-18,5.29
2006-04-19,5.303
2006-04-20,5.323
2006-04-21,5.347
2006-04-24,5.332
2006-04-25,5.3795
2006-04-26,5.4105
2006-04-27,5.3455
2006-04-28,5.31
2006-05-01,5.3825
2006-05-02,5.3705
2006-05-03,5.393
2006-05-04,5.4155
2006-05-05,5.381
2006-05-08,5.3995
2006-05-09,5.406
2006-05-10,5.411
2006-05-11,5.4055
2006-05-12,5.406
2006-05-15,5.395
2006-05-16,5.3715
2006-05-17,5.397
2006-05-18,5.39
2006-05-19,5.425
2006-05-22,5.417
2006-05-23,5.398
2006-05-24,5.406
2006-05-25,5.422
2006-05-26,5.409
2006-05-29,5.409
2006-05-30,5.409
2006-05-31,5.4835
2006-06-01,5.4865
2006-06-02,5.3925
2006-06-05,5.4415
2006-06-06,5.4675
2006-06-07,5.4855
2006-06-08,5.4905
2006-06-09,5.491
2006-06-12,5.4985
2006-06-13,5.502
2006-06-14,5.5865
2006-06-15,5.627
2006-06-16,5.649
2006-06-19,5.662
2006-06-20,5.673
2006-06-21,5.6805
2006-06-22,5.727
2006-06-23,5.746
2006-06-26,5.751
2006-06-27,5.738
2006-06-28,5.757
2006-06-29,5.695
2006-06-30,5.664
2006-07-03,5.685
2006-07-04,5.685
2006-07-05,5.7475
2006-07-06,5.737
2006-07-07,5.705
2006-07-10,5.7045
2006-07-11,5.69
2006-07-12,5.689
2006-07-13,5.658
2006-07-14,5.639
2006-07-17,5.6445
2006-07-18,5.699
2006-07-19,5.646
2006-07-20,5.601
2006-07-21,5.6135
2006-07-24,5.611
2006-07-25,5.632
2006-07-26,5.591
2006-07-27,5.591
2006-07-28,5.528
2006-07-31,5.524
2006-08-01,5.53
2006-08-02,5.538
2006-08-03,5.5695
2006-08-04,5.507
2006-08-07,5.514
2006-08-08,5.4855
2006-08-09,5.486
2006-08-10,5.499
2006-08-11,5.526
2006-08-14,5.57
2006-08-15,5.523
2006-08-16,5.468
2006-08-17,5.486
2006-08-18,5.4745
2006-08-21,5.471
2006-08-22,5.472
2006-08-23,5.4665
2006-08-24,5.465
2006-08-25,5.445
2006-08-28,5.457
2006-08-29,5.432
2006-08-30,5.413
2006-08-31,5.3825
2006-09-01,5.371
2006-09-04,5.371
2006-09-05,5.39
2006-09-06,5.398
2006-09-07,5.3985
2006-09-08,5.399
2006-09-11,5.418
2006-09-12,5.408
2006-09-13,5.396
2006-09-14,5.428
2006-09-15,5.447
2006-09-18,5.457
2006-09-19,5.403
2006-09-20,5.41
2006-09-21,5.3235
2006-09-22,5.3
2006-09-25,5.2735
2006-09-26,5.305
2006-09-27,5.303
2006-09-28,5.3035
2006-09-29,5.314
2006-10-02,5.285
2006-10-03,5.286
2006-10-04,5.232
2006-10-05,5.276
2006-10-06,5.331
2006-10-09,5.331
2006-10-10,5.375
2006-10-11,5.397
2006-10-12,5.396
2006-10-13,5.406
2006-10-16,5.397
2006-10-17,5.3945
2006-10-18,5.3865
2006-10-19,5.4045
2006-10-20,5.404
2006-10-23,5.434
2006-10-24,5.4385
2006-10-25,5.408
2006-10-26,5.3695
2006-10-27,5.34
2006-10-30,5.34
2006-10-31,5.2985
2006-11-01,5.251
2006-11-02,5.271
2006-11-03,5.374
2006-11-06,5.372
2006-11-07,5.34
2006-11-08,5.326
2006-11-09,5.325
2006-11-10,5.306
2006-11-13,5.331
2006-11-14,5.3075
2006-11-15,5.346
2006-11-16,5.3625
2006-11-17,5.308
2006-11-20,5.308
2006-11-21,5.298
2006-11-22,5.294
2006-11-23,5.294
2006-11-24,5.279
2006-11-27,5.2635
2006-11-28,5.243
2006-11-29,5.2505
2006-11-30,5.209
2006-12-01,5.125
2006-12-04,5.117
2006-12-05,5.1215
2006-12-06,5.171
2006-12-07,5.181
2006-12-08,5.256
2006-12-11,5.262
2006-12-12,5.233
2006-12-13,5.286
2006-12-14,5.306
2006-12-15,5.301
2006-12-18,5.297
2006-12-19,5.2915
2006-12-20,5.296
2006-12-21,5.259
2006-12-22,5.292
2006-12-25,5.292
2006-12-26,5.2905
2006-12-27,5.32
2006-12-28,5.336
2006-12-29,5.341
2007-01-01,5.341
2007-01-02,5.321
2007-01-03,5.293
2007-01-04,5.26
2007-01-05,5.293
2007-01-08,5.32
2007-01-09,5.3335
2007-01-10,5.3455
2007-01-11,5.369
2007-01-12,5.381
2007-01-15,5.381
2007-01-16,5.3815
2007-01-17,5.404
2007-01-18,5.384
2007-01-19,5.405
