PRICING_DATE,PX_LAST
2011-06-10,0.2081
2011-06-13,0.2041
2011-06-14,0.2181
2011-06-15,0.2091
2011-06-16,0.2001
2011-06-17,0.2136
2011-06-20,0.2121
2011-06-21,0.2151
2011-06-22,0.2131
2011-06-23,0.1996
2011-06-24,0.1971
2011-06-27,0.2101
2011-06-28,0.2331
2011-06-29,0.2231
2011-06-30,0.2271
2011-07-01,0.2311
2011-07-04,0.2271
2011-07-05,0.2171
2011-07-06,0.2121
2011-07-07,0.2181
2011-07-08,0.1911
2011-07-11,0.1741
2011-07-12,0.1951
2011-07-13,0.1866
2011-07-14,0.1811
2011-07-15,0.1881
2011-07-18,0.1831
2011-07-19,0.1991
2011-07-20,0.1991
2011-07-21,0.2056
2011-07-22,0.2021
2011-07-25,0.2051
2011-07-26,0.2061
2011-07-27,0.2096
2011-07-28,0.2151
2011-07-29,0.1981
2011-08-01,0.2046
2011-08-02,0.1866
2011-08-03,0.1831
2011-08-04,0.1346
2011-08-05,0.1351
2011-08-08,0.1321
2011-08-09,0.1221
2011-08-10,0.1121
2011-08-11,0.1176
2011-08-12,0.1191
2011-08-15,0.1221
2011-08-16,0.1191
2011-08-17,0.1246
2011-08-18,0.1071
2011-08-19,0.1151
2011-08-22,0.1166
2011-08-23,0.1201
2011-08-24,0.1141
2011-08-25,0.1101
2011-08-26,0.1111
2011-08-29,0.1146
2011-08-30,0.1116
2011-08-31,0.1211
2011-09-01,0.1151
2011-09-02,0.1256
2011-09-05,0.1211
2011-09-06,0.1181
2011-09-07,0.1201
2011-09-08,0.1166
2011-09-09,0.1151
2011-09-12,0.1171
2011-09-13,0.1146
2011-09-14,0.1026
2011-09-15,0.1016
2011-09-16,0.0971
2011-09-19,0.0961
2011-09-20,0.1026
2011-09-21,0.1266
2011-09-22,0.1176
2011-09-23,0.1246
2011-09-26,0.1241
2011-09-27,0.1231
2011-09-28,0.1311
2011-09-29,0.1381
2011-09-30,0.1441
2011-10-03,0.1491
2011-10-04,0.1381
2011-10-05,0.1441
2011-10-06,0.1509
2011-10-07,0.1541
2011-10-10,0.1571
2011-10-11,0.1531
2011-10-12,0.1461
2011-10-13,0.1451
2011-10-14,0.1421
2011-10-17,0.1481
2011-10-18,0.1461
2011-10-19,0.1491
2011-10-20,0.1451
2011-10-21,0.1451
2011-10-24,0.1461
2011-10-25,0.1401
2011-10-26,0.1471
2011-10-27,0.1471
2011-10-28,0.1491
2011-10-31,0.1431
2011-11-01,0.1391
2011-11-02,0.1361
2011-11-03,0.1371
2011-11-04,0.1381
2011-11-07,0.1351
2011-11-08,0.1351
2011-11-09,0.1341
2011-11-10,0.1311
2011-11-11,0.1321
2011-11-14,0.1311
2011-11-15,0.1336
2011-11-16,0.1366
2011-11-17,0.1461
2011-11-18,0.1511
2011-11-21,0.1476
2011-11-22,0.1466
2011-11-23,0.1521
2011-11-24,0.1551
2011-11-25,0.1666
2011-11-28,0.1561
2011-11-29,0.1611
2011-11-30,0.1561
2011-12-01,0.1541
2011-12-02,0.1491
2011-12-05,0.1561
2011-12-06,0.1551
2011-12-07,0.1531
2011-12-08,0.1511
2011-12-09,0.1531
2011-12-12,0.1501
2011-12-13,0.1541
2011-12-14,0.1531
2011-12-15,0.1491
2011-12-16,0.1491
2011-12-19,0.1551
2011-12-20,0.1531
2011-12-21,0.1551
2011-12-22,0.1551
2011-12-23,0.1621
2011-12-26,0.1546
2011-12-27,0.1581
2011-12-28,0.1531
2011-12-29,0.1521
2011-12-30,0.1441
2012-01-02,0.1446
2012-01-03,0.1451
2012-01-04,0.1431
2012-01-05,0.1401
2012-01-06,0.1371
2012-01-09,0.1351
2012-01-10,0.1351
2012-01-11,0.1296
2012-01-12,0.1291
2012-01-13,0.1286
2012-01-16,0.1291
2012-01-17,0.1296
2012-01-18,0.1311
2012-01-19,0.1331
2012-01-20,0.1376
2012-01-23,0.1391
2012-01-24,0.1376
2012-01-25,0.1361
2012-01-26,0.1311
2012-01-27,0.1366
2012-01-30,0.1371
2012-01-31,0.1331
2012-02-01,0.1491
2012-02-02,0.1516
2012-02-03,0.1541
2012-02-06,0.1636
2012-02-07,0.1656
2012-02-08,0.1656
2012-02-09,0.1696
2012-02-10,0.1731
2012-02-13,0.1811
2012-02-14,0.1771
2012-02-15,0.1681
2012-02-16,0.1796
2012-02-17,0.1671
2012-02-20,0.1661
2012-02-21,0.1661
2012-02-22,0.1681
2012-02-23,0.1721
2012-02-24,0.1751
2012-02-27,0.1761
2012-02-28,0.1701
2012-02-29,0.1711
2012-03-01,0.1681
2012-03-02,0.1671
2012-03-05,0.1676
2012-03-06,0.1711
2012-03-07,0.1761
2012-03-08,0.1811
2012-03-09,0.1831
2012-03-12,0.1881
2012-03-13,0.1931
2012-03-14,0.2001
2012-03-15,0.2006
2012-03-16,0.1981
2012-03-19,0.2051
2012-03-20,0.2141
2012-03-21,0.2036
2012-03-22,0.1971
2012-03-23,0.1981
2012-03-26,0.1931
2012-03-27,0.1866
2012-03-28,0.1881
2012-03-29,0.1886
2012-03-30,0.1871
2012-04-02,0.1886
2012-04-03,0.2061
2012-04-04,0.2051
2012-04-05,0.2051
2012-04-06,0.2051
2012-04-09,0.2071
2012-04-10,0.1981
2012-04-11,0.1971
2012-04-12,0.1921
2012-04-13,0.1881
2012-04-16,0.1851
2012-04-17,0.1841
2012-04-18,0.1831
2012-04-19,0.1791
2012-04-20,0.1821
2012-04-23,0.1771
2012-04-24,0.1826
2012-04-25,0.1831
2012-04-26,0.1851
2012-04-27,0.1801
2012-04-30,0.1801
2012-05-01,0.1871
2012-05-02,0.1871
2012-05-03,0.1821
2012-05-04,0.1851
2012-05-07,0.1896
2012-05-08,0.1936
2012-05-09,0.1926
2012-05-10,0.1941
2012-05-11,0.1971
2012-05-14,0.1986
2012-05-15,0.2001
2012-05-16,0.2034
2012-05-17,0.2081
2012-05-18,0.2116
2012-05-21,0.2096
2012-05-22,0.2096
2012-05-23,0.2041
2012-05-24,0.2031
2012-05-25,0.2091
2012-05-28,0.2031
2012-05-29,0.2051
2012-05-30,0.2021
2012-05-31,0.1996
2012-06-01,0.1921
2012-06-04,0.1961
2012-06-05,0.1941
2012-06-06,0.1946
2012-06-07,0.1966
2012-06-08,0.1956
2012-06-11,0.2011
2012-06-12,0.2081
2012-06-13,0.2071
2012-06-14,0.2056
2012-06-15,0.1951
2012-06-18,0.1961
2012-06-19,0.2021
2012-06-20,0.2101
2012-06-21,0.2121
2012-06-22,0.2146
2012-06-25,0.2156
2012-06-26,0.2146
2012-06-27,0.2146
2012-06-28,0.2146
2012-06-29,0.2161
2012-07-02,0.2151
2012-07-03,0.2191
2012-07-04,0.2181
2012-07-05,0.2116
2012-07-06,0.2011
2012-07-09,0.1961
2012-07-10,0.1971
2012-07-11,0.1941
2012-07-12,0.1901
2012-07-13,0.1721
2012-07-16,0.1751
2012-07-17,0.1791
2012-07-18,0.1691
2012-07-19,0.1671
2012-07-20,0.1641
2012-07-23,0.1651
2012-07-24,0.1691
2012-07-25,0.1651
2012-07-26,0.1691
2012-07-27,0.1711
2012-07-30,0.1601
2012-07-31,0.1631
2012-08-01,0.1701
2012-08-02,0.1661
2012-08-03,0.1711
2012-08-06,0.1701
2012-08-07,0.1731
2012-08-08,0.1776
2012-08-09,0.1771
2012-08-10,0.1771
2012-08-13,0.1741
2012-08-14,0.1761
2012-08-15,0.1791
2012-08-16,0.1781
2012-08-17,0.1781
2012-08-20,0.1781
2012-08-21,0.1811
2012-08-22,0.1721
2012-08-23,0.1706
2012-08-24,0.1661
2012-08-27,0.1686
2012-08-28,0.1681
2012-08-29,0.1671
2012-08-30,0.1621
2012-08-31,0.1526
2012-09-03,0.1506
2012-09-04,0.1511
2012-09-05,0.1551
2012-09-06,0.1611
2012-09-07,0.1601
2012-09-10,0.1591
2012-09-11,0.1581
2012-09-12,0.1571
2012-09-13,0.1571
2012-09-14,0.1621
2012-09-17,0.1661
2012-09-18,0.1661
2012-09-19,0.1711
2012-09-20,0.1661
2012-09-21,0.1656
2012-09-24,0.1671
2012-09-25,0.1676
2012-09-26,0.1691
2012-09-27,0.1656
2012-09-28,0.1591
2012-10-01,0.1561
2012-10-02,0.1631
2012-10-03,0.1571
2012-10-04,0.1561
2012-10-05,0.1621
2012-10-08,0.1641
2012-10-09,0.1634
2012-10-10,0.1656
2012-10-11,0.1656
2012-10-12,0.1646
2012-10-15,0.1651
2012-10-16,0.1726
2012-10-17,0.1816
2012-10-18,0.1771
2012-10-19,0.1751
2012-10-22,0.1821
2012-10-23,0.1761
2012-10-24,0.1801
2012-10-25,0.1911
2012-10-26,0.1851
2012-10-29,0.1831
2012-10-30,0.1871
2012-10-31,0.1801
2012-11-01,0.1831
2012-11-02,0.1821
2012-11-05,0.1791
2012-11-06,0.1831
2012-11-07,0.1761
2012-11-08,0.1726
2012-11-09,0.1741
2012-11-12,0.1711
2012-11-13,0.1716
2012-11-14,0.1686
2012-11-15,0.1681
2012-11-16,0.1691
2012-11-19,0.1671
2012-11-20,0.1701
2012-11-21,0.1731
2012-11-22,0.1781
2012-11-23,0.1746
2012-11-26,0.1771
2012-11-27,0.1771
2012-11-28,0.1731
2012-11-29,0.1731
2012-11-30,0.1711
2012-12-03,0.1716
2012-12-04,0.1661
2012-12-05,0.1686
2012-12-06,0.1676
2012-12-07,0.1671
2012-12-10,0.1651
2012-12-11,0.1646
2012-12-12,0.1631
2012-12-13,0.1616
2012-12-14,0.1581
2012-12-17,0.1631
2012-12-18,0.1741
2012-12-19,0.1791
2012-12-20,0.1746
2012-12-21,0.1771
2012-12-24,0.1791
2012-12-25,0.1791
2012-12-26,0.1821
2012-12-27,0.1771
2012-12-28,0.1721
2012-12-31,0.1671
2013-01-01,0.1671
2013-01-02,0.1686
2013-01-03,0.1691
2013-01-04,0.1736
2013-01-07,0.1701
2013-01-08,0.1681
2013-01-09,0.1651
2013-01-10,0.1631
2013-01-11,0.1631
2013-01-14,0.1631
2013-01-15,0.1671
2013-01-16,0.1661
2013-01-17,0.1706
2013-01-18,0.1666
2013-01-21,0.1701
2013-01-22,0.1641
2013-01-23,0.1621
2013-01-24,0.1661
2013-01-25,0.1811
2013-01-28,0.1821
2013-01-29,0.1771
2013-01-30,0.1746
2013-01-31,0.1761
2013-02-01,0.1721
2013-02-04,0.1691
2013-02-05,0.1711
2013-02-06,0.1651
2013-02-07,0.1681
2013-02-08,0.1701
2013-02-11,0.1741
2013-02-12,0.1794
2013-02-13,0.1796
2013-02-14,0.1766
2013-02-15,0.1801
2013-02-18,0.1801
2013-02-19,0.1781
2013-02-20,0.1786
2013-02-21,0.1741
2013-02-22,0.1751
2013-02-25,0.1721
2013-02-26,0.1691
2013-02-27,0.1701
2013-02-28,0.1696
2013-03-01,0.1691
2013-03-04,0.1721
2013-03-05,0.1701
2013-03-06,0.1721
2013-03-07,0.1711
2013-03-08,0.1741
2013-03-11,0.1776
2013-03-12,0.1721
2013-03-13,0.1732
2013-03-14,0.1751
2013-03-15,0.1741
2013-03-18,0.1746
2013-03-19,0.1831
2013-03-20,0.1811
2013-03-21,0.1841
2013-03-22,0.1851
2013-03-25,0.1856
2013-03-26,0.1841
2013-03-27,0.1791
2013-03-28,0.1781
2013-03-29,0.1776
2013-04-01,0.1761
2013-04-02,0.1771
2013-04-03,0.1721
2013-04-04,0.1711
2013-04-05,0.1701
2013-04-08,0.1691
2013-04-09,0.1671
2013-04-10,0.1671
2013-04-11,0.1655
2013-04-12,0.1661
2013-04-15,0.1651
2013-04-16,0.1656
2013-04-17,0.1661
2013-04-18,0.1661
2013-04-19,0.1684
2013-04-22,0.1671
2013-04-23,0.1701
2013-04-24,0.1682
2013-04-25,0.1655
2013-04-26,0.1626
2013-04-29,0.1571
2013-04-30,0.1571
2013-05-01,0.1551
2013-05-02,0.1556
2013-05-03,0.1591
2013-05-06,0.1571
2013-05-07,0.1571
2013-05-08,0.1581
2013-05-09,0.1591
2013-05-10,0.1631
2013-05-13,0.1631
2013-05-14,0.1661
2013-05-15,0.1651
2013-05-16,0.1601
2013-05-17,0.1661
2013-05-20,0.1601
2013-05-21,0.1601
2013-05-22,0.1631
2013-05-23,0.1641
2013-05-24,0.1641
2013-05-27,0.1636
2013-05-28,0.1821
2013-05-29,0.1761
2013-05-30,0.1711
2013-05-31,0.1781
2013-06-03,0.1721
2013-06-04,0.1711
2013-06-05,0.1721
2013-06-06,0.1711
2013-06-07,0.1731
2013-06-10,0.1701
2013-06-11,0.1741
2013-06-12,0.1755
2013-06-13,0.1621
2013-06-14,0.1591
2013-06-17,0.1581
2013-06-18,0.162
2013-06-19,0.1721
2013-06-20,0.1781
2013-06-21,0.1921
2013-06-24,0.2131
2013-06-25,0.2141
2013-06-26,0.2001
2013-06-27,0.1891
2013-06-28,0.1901
2013-07-01,0.1851
2013-07-02,0.1851
2013-07-03,0.1931
2013-07-04,0.1861
2013-07-05,0.2011
2013-07-08,0.1911
2013-07-09,0.1911
2013-07-10,0.1881
2013-07-11,0.1811
2013-07-12,0.1856
2013-07-15,0.1806
2013-07-16,0.175
2013-07-17,0.1721
2013-07-18,0.1731
2013-07-19,0.1721
2013-07-22,0.1735
2013-07-23,0.1754
2013-07-24,0.1771
2013-07-25,0.1741
2013-07-26,0.1701
2013-07-29,0.1691
2013-07-30,0.1706
2013-07-31,0.1701
2013-08-01,0.1723
2013-08-02,0.1631
2013-08-05,0.1651
2013-08-06,0.1651
2013-08-07,0.1651
2013-08-08,0.1641
2013-08-09,0.1641
2013-08-12,0.1641
2013-08-13,0.1701
2013-08-14,0.1681
2013-08-15,0.1731
2013-08-16,0.1717
2013-08-19,0.1736
2013-08-20,0.1701
2013-08-21,0.1821
2013-08-22,0.1931
2013-08-23,0.1836
2013-08-26,0.1811
2013-08-27,0.1791
2013-08-28,0.1831
2013-08-29,0.1841
2013-08-30,0.1826
2013-09-02,0.1866
2013-09-03,0.1872
2013-09-04,0.1961
2013-09-05,0.2036
2013-09-06,0.1841
2013-09-09,0.1851
2013-09-10,0.1881
2013-09-11,0.1821
2013-09-12,0.1831
2013-09-13,0.1786
2013-09-16,0.1721
2013-09-17,0.1671
2013-09-18,0.1591
2013-09-19,0.1591
2013-09-20,0.1641
2013-09-23,0.1651
2013-09-24,0.1641
2013-09-25,0.1611
2013-09-26,0.1636
2013-09-27,0.164
2013-09-30,0.1631
2013-10-01,0.1606
2013-10-02,0.1601
2013-10-03,0.1651
2013-10-04,0.1601
2013-10-07,0.1621
2013-10-08,0.1681
2013-10-09,0.1621
2013-10-10,0.1621
2013-10-11,0.1651
2013-10-14,0.1651
2013-10-15,0.1701
2013-10-16,0.1641
2013-10-17,0.1591
2013-10-18,0.1561
2013-10-21,0.1531
2013-10-22,0.1511
2013-10-23,0.1521
2013-10-24,0.1511
2013-10-25,0.1501
2013-10-28,0.1511
2013-10-29,0.1501
2013-10-30,0.1501
2013-10-31,0.1491
2013-11-01,0.1461
2013-11-04,0.1451
2013-11-05,0.1451
2013-11-06,0.1411
2013-11-07,0.1381
2013-11-08,0.1416
2013-11-11,0.1431
2013-11-12,0.1465
2013-11-13,0.1421
2013-11-14,0.1351
2013-11-15,0.1341
2013-11-18,0.1311
2013-11-19,0.1371
2013-11-20,0.1261
2013-11-21,0.1251
2013-11-22,0.1271
2013-11-25,0.1291
2013-11-26,0.1301
2013-11-27,0.1311
2013-11-28,0.1291
2013-11-29,0.1291
2013-12-02,0.1351
2013-12-03,0.1361
2013-12-04,0.1321
2013-12-05,0.1321
2013-12-06,0.1356
2013-12-09,0.1341
2013-12-10,0.1346
2013-12-11,0.1371
2013-12-12,0.1436
2013-12-13,0.1451
2013-12-16,0.1471
2013-12-17,0.1436
2013-12-18,0.1491
2013-12-19,0.1611
2013-12-20,0.1611
2013-12-23,0.1631
2013-12-24,0.1641
2013-12-25,0.1696
2013-12-26,0.1671
2013-12-27,0.1611
2013-12-30,0.1591
2013-12-31,0.1591
2014-01-01,0.1696
2014-01-02,0.1601
2014-01-03,0.1661
2014-01-06,0.1651
2014-01-07,0.1631
2014-01-08,0.1751
2014-01-09,0.1741
2014-01-10,0.1591
2014-01-13,0.1556
2014-01-14,0.1581
2014-01-15,0.1611
2014-01-16,0.1561
2014-01-17,0.1541
2014-01-20,0.1521
2014-01-21,0.1526
2014-01-22,0.1561
2014-01-23,0.1461
2014-01-24,0.1481
2014-01-27,0.1501
2014-01-28,0.1471
2014-01-29,0.1411
2014-01-30,0.1351
2014-01-31,0.1351
2014-02-03,0.1371
2014-02-04,0.1361
2014-02-05,0.1331
2014-02-06,0.1341
2014-02-07,0.1311
2014-02-10,0.1301
2014-02-11,0.1331
2014-02-12,0.1341
2014-02-13,0.1231
2014-02-14,0.1261
2014-02-17,0.1271
2014-02-18,0.1251
2014-02-19,0.1291
2014-02-20,0.1281
2014-02-21,0.1271
2014-02-24,0.1281
2014-02-25,0.1301
2014-02-26,0.1281
2014-02-27,0.1311
2014-02-28,0.1331
2014-03-03,0.1261
2014-03-04,0.1331
2014-03-05,0.1351
2014-03-06,0.1371
2014-03-07,0.1461
2014-03-10,0.1451
2014-03-11,0.1471
2014-03-12,0.1451
2014-03-13,0.1421
2014-03-14,0.1451
2014-03-17,0.1481
2014-03-18,0.1471
2014-03-19,0.1601
2014-03-20,0.1636
2014-03-21,0.1641
2014-03-24,0.1651
2014-03-25,0.1586
2014-03-26,0.1571
2014-03-27,0.1561
2014-03-28,0.1556
2014-03-31,0.1506
2014-04-01,0.1501
2014-04-02,0.1541
2014-04-03,0.1591
2014-04-04,0.1501
2014-04-07,0.1459
2014-04-08,0.1521
2014-04-09,0.1471
2014-04-10,0.1471
2014-04-11,0.1441
2014-04-14,0.1456
2014-04-15,0.1471
2014-04-16,0.1491
2014-04-17,0.1591
2014-04-18,0.1521
2014-04-21,0.1506
2014-04-22,0.1556
2014-04-23,0.1581
2014-04-24,0.1631
2014-04-25,0.1626
2014-04-28,0.1631
2014-04-29,0.1651
2014-04-30,0.1591
2014-05-01,0.1611
2014-05-02,0.1626
2014-05-05,0.1651
2014-05-06,0.1651
2014-05-07,0.1651
2014-05-08,0.1601
2014-05-09,0.1606
2014-05-12,0.1651
2014-05-13,0.1611
2014-05-14,0.1581
2014-05-15,0.1571
2014-05-16,0.1571
2014-05-19,0.1541
2014-05-20,0.1566
2014-05-21,0.1586
2014-05-22,0.1601
2014-05-23,0.1621
2014-05-26,0.1611
2014-05-27,0.1616
2014-05-28,0.1611
2014-05-29,0.1636
2014-05-30,0.1641
2014-06-02,0.1641
2014-06-03,0.1634
2014-06-04,0.1671
2014-06-05,0.1621
2014-06-06,0.1696
2014-06-09,0.1726
2014-06-10,0.1766
2014-06-11,0.1771
2014-06-12,0.1786
2014-06-13,0.1871
2014-06-16,0.1941
2014-06-17,0.1986
2014-06-18,0.1951
2014-06-19,0.1901
2014-06-20,0.1911
2014-06-23,0.1941
2014-06-24,0.1921
2014-06-25,0.1911
2014-06-26,0.1901
2014-06-27,0.1921
2014-06-30,0.1891
2014-07-01,0.1931
2014-07-02,0.1981
2014-07-03,0.2031
2014-07-04,0.2071
2014-07-07,0.2096
2014-07-08,0.2051
2014-07-09,0.1941
2014-07-10,0.1841
2014-07-11,0.1801
2014-07-14,0.1841
2014-07-15,0.1911
2014-07-16,0.1951
2014-07-17,0.1891
2014-07-18,0.1951
2014-07-21,0.2001
2014-07-22,0.1971
2014-07-23,0.1971
2014-07-24,0.2021
2014-07-25,0.2046
2014-07-28,0.2091
2014-07-29,0.2126
2014-07-30,0.2211
2014-07-31,0.2161
2014-08-01,0.2041
2014-08-04,0.2021
2014-08-05,0.2061
2014-08-06,0.2046
2014-08-07,0.2021
2014-08-08,0.2031
2014-08-11,0.2016
2014-08-12,0.1971
2014-08-13,0.1916
2014-08-14,0.1901
2014-08-15,0.1881
2014-08-18,0.1946
2014-08-19,0.1941
2014-08-20,0.2101
2014-08-21,0.2046
2014-08-22,0.2111
2014-08-25,0.2141
2014-08-26,0.2146
2014-08-27,0.2121
2014-08-28,0.2171
2014-08-29,0.2131
2014-09-01,0.2121
2014-09-02,0.2196
2014-09-03,0.2186
2014-09-04,0.2271
2014-09-05,0.2161
2014-09-08,0.2316
2014-09-09,0.2391
2014-09-10,0.2436
2014-09-11,0.2446
2014-09-12,0.2451
2014-09-15,0.2341
2014-09-16,0.2341
2014-09-17,0.2441
2014-09-18,0.2441
2014-09-19,0.2416
2014-09-22,0.2341
2014-09-23,0.2351
2014-09-24,0.2401
2014-09-25,0.2251
2014-09-26,0.2331
2014-09-29,0.2376
2014-09-30,0.2321
2014-10-01,0.2151
2014-10-02,0.2221
2014-10-03,0.2331
2014-10-06,0.2231
2014-10-07,0.2171
2014-10-08,0.1931
2014-10-09,0.1946
2014-10-10,0.1891
2014-10-13,0.1771
2014-10-14,0.1771
2014-10-15,0.1691
2014-10-16,0.1841
2014-10-17,0.1831
2014-10-20,0.1716
2014-10-21,0.1791
2014-10-22,0.1741
2014-10-23,0.1821
2014-10-24,0.1746
2014-10-27,0.1761
2014-10-28,0.1786
2014-10-29,0.2021
2014-10-30,0.2026
2014-10-31,0.2101
2014-11-03,0.2161
2014-11-04,0.2156
2014-11-05,0.2221
2014-11-06,0.2341
2014-11-07,0.2196
2014-11-10,0.2311
2014-11-11,0.2291
2014-11-12,0.2381
2014-11-13,0.2341
2014-11-14,0.2316
2014-11-17,0.2286
2014-11-18,0.2311
2014-11-19,0.2431
2014-11-20,0.2361
2014-11-21,0.2381
2014-11-24,0.2391
2014-11-25,0.2361
2014-11-26,0.2376
2014-11-27,0.2331
2014-11-28,0.2321
2014-12-01,0.2351
2014-12-02,0.2511
2014-12-03,0.2611
2014-12-04,0.2541
2014-12-05,0.3016
2014-12-08,0.2971
2014-12-09,0.2986
2014-12-10,0.2821
2014-12-11,0.2946
2014-12-12,0.2691
2014-12-15,0.2816
2014-12-16,0.2721
2014-12-17,0.2941
2014-12-18,0.3101
2014-12-19,0.3201
2014-12-22,0.3291
2014-12-23,0.3356
2014-12-24,0.3361
2014-12-25,0.3341
2014-12-26,0.3361
2014-12-29,0.3341
2014-12-30,0.3261
2014-12-31,0.3291
2015-01-01,0.3311
2015-01-02,0.3351
2015-01-05,0.3311
2015-01-06,0.3201
2015-01-07,0.3171
2015-01-08,0.3161
2015-01-09,0.2921
2015-01-12,0.2901
2015-01-13,0.2851
2015-01-14,0.2721
2015-01-15,0.2436
2015-01-16,0.2721
2015-01-19,0.2601
2015-01-20,0.2786
2015-01-21,0.2821
2015-01-22,0.2891
2015-01-23,0.2821
2015-01-26,0.2971
2015-01-27,0.2931
2015-01-28,0.2781
2015-01-29,0.2941
2015-01-30,0.2761
2015-02-02,0.2751
2015-02-03,0.2991
2015-02-04,0.2951
2015-02-05,0.3091
2015-02-06,0.3681
2015-02-09,0.3661
2015-02-10,0.3701
2015-02-11,0.3751
2015-02-12,0.3601
2015-02-13,0.3586
2015-02-16,0.3611
2015-02-17,0.3791
2015-02-18,0.3421
2015-02-19,0.3541
2015-02-20,0.3601
2015-02-23,0.3501
2015-02-24,0.3301
2015-02-25,0.3371
2015-02-26,0.3591
2015-02-27,0.3511
2015-03-02,0.3659
2015-03-03,0.3741
2015-03-04,0.3611
2015-03-05,0.3651
2015-03-06,0.4111
2015-03-09,0.3976
2015-03-10,0.3961
2015-03-11,0.3961
2015-03-12,0.3876
2015-03-13,0.3871
2015-03-16,0.3846
2015-03-17,0.3976
2015-03-18,0.3316
2015-03-19,0.3651
2015-03-20,0.3551
2015-03-23,0.3481
2015-03-24,0.3411
2015-03-25,0.3431
2015-03-26,0.3481
2015-03-27,0.3371
2015-03-30,0.3306
2015-03-31,0.3311
2015-04-01,0.3241
2015-04-02,0.3261
2015-04-03,0.2971
2015-04-06,0.3101
2015-04-07,0.3156
2015-04-08,0.3206
2015-04-09,0.3321
2015-04-10,0.3346
2015-04-13,0.3236
2015-04-14,0.3151
2015-04-15,0.3102
2015-04-16,0.3051
2015-04-17,0.3181
2015-04-20,0.3241
2015-04-21,0.3241
2015-04-22,0.3377
2015-04-23,0.3271
2015-04-24,0.3131
2015-04-27,0.3191
2015-04-28,0.3271
2015-04-29,0.3241
2015-04-30,0.3352
2015-05-01,0.3491
2015-05-04,0.3521
2015-05-05,0.3581
2015-05-06,0.3501
2015-05-07,0.3526
2015-05-08,0.3251
2015-05-11,0.3481
2015-05-12,0.3371
2015-05-13,0.3241
2015-05-14,0.3136
2015-05-15,0.3186
2015-05-18,0.3296
2015-05-19,0.3491
2015-05-20,0.3421
2015-05-21,0.3401
2015-05-22,0.3661
2015-05-25,0.3651
2015-05-26,0.3646
2015-05-27,0.3676
2015-05-28,0.3621
2015-05-29,0.3516
2015-06-01,0.3656
2015-06-02,0.3656
2015-06-03,0.3721
2015-06-04,0.3791
2015-06-05,0.4059
2015-06-08,0.3981
2015-06-09,0.4121
2015-06-10,0.4191
2015-06-11,0.424
2015-06-12,0.4271
2015-06-15,0.4121
2015-06-16,0.4036
2015-06-17,0.3741
2015-06-18,0.3741
2015-06-19,0.3611
2015-06-22,0.3701
2015-06-23,0.3821
2015-06-24,0.3721
2015-06-25,0.3811
2015-06-26,0.3921
2015-06-29,0.3631
2015-06-30,0.3731
2015-07-01,0.3951
2015-07-02,0.3696
2015-07-03,0.3611
2015-07-06,0.3516
2015-07-07,0.3451
2015-07-08,0.3231
2015-07-09,0.3446
2015-07-10,0.3781
2015-07-13,0.3961
2015-07-14,0.3781
2015-07-15,0.3796
2015-07-16,0.4036
2015-07-17,0.4156
2015-07-20,0.4371
2015-07-21,0.4251
2015-07-22,0.4371
2015-07-23,0.4326
2015-07-24,0.4281
2015-07-27,0.4131
2015-07-28,0.4206
2015-07-29,0.4256
2015-07-30,0.4536
2015-07-31,0.4121
2015-08-03,0.4141
2015-08-04,0.4601
2015-08-05,0.4641
2015-08-06,0.4551
2015-08-07,0.4711
2015-08-10,0.4731
2015-08-11,0.4411
2015-08-12,0.4401
2015-08-13,0.4646
2015-08-14,0.4711
2015-08-17,0.4576
2015-08-18,0.4651
2015-08-19,0.4251
2015-08-20,0.4221
2015-08-21,0.4001
2015-08-24,0.3431
2015-08-25,0.3534
2015-08-26,0.3636
2015-08-27,0.3821
2015-08-28,0.4101
2015-08-31,0.4301
2015-09-01,0.4046
2015-09-02,0.3996
2015-09-03,0.4061
2015-09-04,0.4121
2015-09-07,0.4191
2015-09-08,0.4151
2015-09-09,0.4236
2015-09-10,0.4281
2015-09-11,0.4246
2015-09-14,0.4291
2015-09-15,0.4646
2015-09-16,0.4631
2015-09-17,0.3715
2015-09-18,0.3641
2015-09-21,0.3815
2015-09-22,0.3561
2015-09-23,0.3651
2015-09-24,0.3596
2015-09-25,0.3651
2015-09-28,0.3571
2015-09-29,0.3451
2015-09-30,0.3531
2015-10-01,0.3696
2015-10-02,0.3231
2015-10-05,0.3381
2015-10-06,0.3301
2015-10-07,0.3511
2015-10-08,0.3551
2015-10-09,0.3556
2015-10-12,0.3611
2015-10-13,0.3376
2015-10-14,0.3001
2015-10-15,0.3276
2015-10-16,0.3361
2015-10-19,0.3221
2015-10-20,0.3381
2015-10-21,0.3381
2015-10-22,0.3386
2015-10-23,0.3581
2015-10-26,0.3511
2015-10-27,0.3481
2015-10-28,0.4031
2015-10-29,0.4141
2015-10-30,0.4151
2015-11-02,0.4281
2015-11-03,0.4381
2015-11-04,0.4561
2015-11-05,0.4561
2015-11-06,0.5011
2015-11-09,0.5051
2015-11-10,0.4981
2015-11-11,0.5021
2015-11-12,0.5011
2015-11-13,0.4831
2015-11-16,0.4816
2015-11-17,0.4881
2015-11-18,0.4971
2015-11-19,0.5021
2015-11-20,0.5141
2015-11-23,0.5341
2015-11-24,0.5331
2015-11-25,0.5381
2015-11-26,0.5371
